3.483923,0,1,1
5.451092,0,1,1
5.508072,0,1,1
5.508072,0,1,1
5.508072,0,1,1
5.510786,0,1,1
5.510786,0,1,1
5.510786,0,1,1
4.672365,0,1,1
4.829738,0,1,1
5.508072,0,1,1
5.510786,0,1,1
5.510786,0,1,1
5.510786,0,1,1
5.508072,0,1,1
5.508072,0,1,1
5.187899,0,1,1
4.821598,0,1,1
5.003392,0,1,1
5.510786,0,1,1
5.508072,0,1,1
5.508072,0,1,1
5.508072,0,1,1
5.510786,0,1,1
5.510786,0,1,1
5.510786,0,1,1
5.505359,0,1,1
5.467372,0,1,1
5.234025,0,1,1
5.358839,0,1,1
5.510786,0,1,1
5.510786,0,1,1
5.505359,0,1,1
5.508072,0,1,1
5.508072,0,1,1
5.510786,0,1,1
5.510786,0,1,1
5.508072,0,1,1
5.111925,0,1,1
5.076652,0,1,1
5.508072,0,1,1
5.510786,0,1,1
5.510786,0,1,1
5.510786,0,1,1
5.505359,0,1,1
5.508072,0,1,1
3.861077,0,1,1
2.886990,0,1,1
3.367250,0,1,1
5.510786,0,1,1
5.505359,0,1,1
5.505359,0,1,1
3.866504,0,1,1
3.475783,0,1,1
5.139058,0,1,1
5.510786,0,1,1
5.505359,0,1,1
5.508072,0,1,1
0.051553,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
1.826075,0,1,1
5.510786,0,1,1
5.505359,0,1,1
5.508072,0,1,1
1.248135,0,1,1
-5.277439,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-2.436576,0,1,1
-0.263194,0,1,1
0.032560,0,1,1
-1.345815,0,1,1
-3.755257,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.366979,0,1,1
-4.382038,0,1,1
-4.051011,0,1,1
-4.352191,0,1,1
-5.073938,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
-5.554199,0,1,1
