-0.089540,0,1,1
-0.081400,0,1,1
-0.067833,0,1,1
-0.051553,0,1,1
-0.032560,0,1,1
-0.013567,0,1,1
0.002713,0,1,1
0.018993,0,1,1
0.032560,0,1,1
0.043413,0,1,1
0.048840,0,1,1
0.051553,0,1,1
0.051553,0,1,1
0.051553,0,1,1
0.048840,0,1,1
0.046127,0,1,1
0.043413,0,1,1
0.040700,0,1,1
0.040700,0,1,1
0.043413,0,1,1
0.048840,0,1,1
0.056980,0,1,1
0.065120,0,1,1
0.075973,0,1,1
0.086827,0,1,1
0.100393,0,1,1
0.111247,0,1,1
0.122100,0,1,1
0.130240,0,1,1
0.138380,0,1,1
0.143807,0,1,1
0.146520,0,1,1
0.149233,0,1,1
0.149233,0,1,1
0.151947,0,1,1
0.154660,0,1,1
0.157373,0,1,1
0.160087,0,1,1
0.165513,0,1,1
0.168227,0,1,1
0.173654,0,1,1
0.173654,0,1,1
0.173654,0,1,1
0.168227,0,1,1
0.162800,0,1,1
0.151947,0,1,1
0.138380,0,1,1
0.122100,0,1,1
0.105820,0,1,1
0.086827,0,1,1
0.070547,0,1,1
0.056980,0,1,1
0.043413,0,1,1
0.032560,0,1,1
0.024420,0,1,1
0.018993,0,1,1
0.013567,0,1,1
0.010853,0,1,1
0.008140,0,1,1
0.008140,0,1,1
0.008140,0,1,1
0.008140,0,1,1
0.010853,0,1,1
0.013567,0,1,1
0.018993,0,1,1
0.027133,0,1,1
0.032560,0,1,1
0.035273,0,1,1
0.037987,0,1,1
0.035273,0,1,1
0.024420,0,1,1
0.010853,0,1,1
-0.008140,0,1,1
-0.032560,0,1,1
-0.059693,0,1,1
-0.084113,0,1,1
-0.105820,0,1,1
-0.122100,0,1,1
-0.132953,0,1,1
-0.132953,0,1,1
-0.124813,0,1,1
-0.108533,0,1,1
-0.089540,0,1,1
-0.065120,0,1,1
-0.043413,0,1,1
-0.024420,0,1,1
-0.010853,0,1,1
-0.005427,0,1,1
-0.008140,0,1,1
-0.016280,0,1,1
-0.029847,0,1,1
-0.043413,0,1,1
-0.059693,0,1,1
-0.073260,0,1,1
-0.078687,0,1,1
-0.081400,0,1,1
-0.075973,0,1,1
-0.067833,0,1,1
-0.054267,0,1,1
-0.037987,0,1,1
-0.024420,0,1,1
-0.010853,0,1,1
-0.002713,0,1,1
0.000000,0,1,1
-0.002713,0,1,1
-0.008140,0,1,1
-0.018993,0,1,1
-0.029847,0,1,1
-0.040700,0,1,1
-0.054267,0,1,1
-0.062407,0,1,1
-0.070547,0,1,1
-0.075973,0,1,1
-0.078687,0,1,1
-0.078687,0,1,1
-0.078687,0,1,1
-0.078687,0,1,1
-0.075973,0,1,1
-0.075973,0,1,1
-0.075973,0,1,1
-0.075973,0,1,1
-0.075973,0,1,1
-0.073260,0,1,1
-0.073260,0,1,1
-0.070547,0,1,1
-0.067833,0,1,1
-0.067833,0,1,1
-0.065120,0,1,1
-0.062407,0,1,1
-0.059693,0,1,1
-0.059693,0,1,1
-0.062407,0,1,1
-0.062407,0,1,1
-0.065120,0,1,1
-0.065120,0,1,1
-0.067833,0,1,1
-0.067833,0,1,1
-0.070547,0,1,1
-0.067833,0,1,1
-0.067833,0,1,1
-0.067833,0,1,1
-0.065120,0,1,1
-0.065120,0,1,1
-0.067833,0,1,1
-0.067833,0,1,1
-0.070547,0,1,1
-0.073260,0,1,1
-0.078687,0,1,1
-0.081400,0,1,1
-0.084113,0,1,1
-0.086827,0,1,1
-0.089540,0,1,1
-0.089540,0,1,1
-0.089540,0,1,1
-0.086827,0,1,1
-0.084113,0,1,1
-0.081400,0,1,1
-0.078687,0,1,1
-0.073260,0,1,1
-0.070547,0,1,1
-0.067833,0,1,1
-0.065120,0,1,1
-0.059693,0,1,1
-0.056980,0,1,1
-0.051553,0,1,1
-0.046127,0,1,1
-0.040700,0,1,1
-0.035273,0,1,1
-0.029847,0,1,1
-0.024420,0,1,1
-0.021707,0,1,1
-0.021707,0,1,1
-0.021707,0,1,1
-0.024420,0,1,1
-0.029847,0,1,1
-0.035273,0,1,1
-0.040700,0,1,1
-0.048840,0,1,1
-0.056980,0,1,1
-0.067833,0,1,1
-0.075973,0,1,1
-0.081400,0,1,1
-0.089540,0,1,1
-0.092253,0,1,1
-0.094967,0,1,1
-0.092253,0,1,1
-0.089540,0,1,1
-0.081400,0,1,1
-0.073260,0,1,1
-0.062407,0,1,1
-0.054267,0,1,1
-0.043413,0,1,1
-0.037987,0,1,1
-0.035273,0,1,1
-0.035273,0,1,1
-0.040700,0,1,1
-0.051553,0,1,1
-0.062407,0,1,1
-0.075973,0,1,1
-0.086827,0,1,1
-0.094967,0,1,1
-0.097680,0,1,1
-0.092253,0,1,1
-0.084113,0,1,1
-0.067833,0,1,1
-0.051553,0,1,1
-0.029847,0,1,1
-0.013567,0,1,1
0.000000,0,1,1
0.008140,0,1,1
0.008140,0,1,1
0.002713,0,1,1
-0.013567,0,1,1
-0.032560,0,1,1
-0.056980,0,1,1
-0.081400,0,1,1
-0.100393,0,1,1
-0.119387,0,1,1
-0.130240,0,1,1
-0.132953,0,1,1
-0.130240,0,1,1
-0.122100,0,1,1
-0.111247,0,1,1
-0.097680,0,1,1
-0.081400,0,1,1
-0.070547,0,1,1
-0.056980,0,1,1
-0.048840,0,1,1
-0.046127,0,1,1
-0.043413,0,1,1
-0.043413,0,1,1
-0.046127,0,1,1
-0.051553,0,1,1
-0.054267,0,1,1
