-0.130240,0,1,1
-0.092253,0,1,1
0.108533,0,1,1
0.379867,0,1,1
0.607787,0,1,1
0.702754,0,1,1
0.629494,0,1,1
0.415140,0,1,1
0.141093,0,1,1
-0.092253,0,1,1
-0.211640,0,1,1
-0.179080,0,1,1
-0.018993,0,1,1
0.195360,0,1,1
0.377154,0,1,1
0.447700,0,1,1
0.382580,0,1,1
0.206214,0,1,1
-0.013567,0,1,1
-0.189934,0,1,1
-0.252340,0,1,1
-0.176367,0,1,1
0.008140,0,1,1
0.236060,0,1,1
0.423280,0,1,1
0.493827,0,1,1
0.425994,0,1,1
0.241487,0,1,1
0.010853,0,1,1
-0.179080,0,1,1
-0.255054,0,1,1
-0.198074,0,1,1
-0.032560,0,1,1
0.170940,0,1,1
0.336454,0,1,1
0.390720,0,1,1
0.317460,0,1,1
0.141093,0,1,1
-0.062407,0,1,1
-0.219780,0,1,1
-0.260480,0,1,1
-0.168227,0,1,1
0.029847,0,1,1
0.263194,0,1,1
0.447700,0,1,1
0.512821,0,1,1
0.444987,0,1,1
0.263194,0,1,1
0.046127,0,1,1
-0.122100,0,1,1
-0.173654,0,1,1
-0.092253,0,1,1
0.097680,0,1,1
0.328314,0,1,1
0.504681,0,1,1
0.564374,0,1,1
0.482974,0,1,1
0.282187,0,1,1
0.040700,0,1,1
-0.151947,0,1,1
-0.227920,0,1,1
-0.165513,0,1,1
0.010853,0,1,1
0.233347,0,1,1
0.409714,0,1,1
0.477547,0,1,1
0.409714,0,1,1
0.236060,0,1,1
0.032560,0,1,1
-0.124813,0,1,1
-0.168227,0,1,1
-0.075973,0,1,1
0.113960,0,1,1
0.336454,0,1,1
0.507394,0,1,1
0.553521,0,1,1
0.461267,0,1,1
0.265907,0,1,1
0.043413,0,1,1
-0.119387,0,1,1
-0.162800,0,1,1
-0.070547,0,1,1
0.124813,0,1,1
0.350020,0,1,1
0.518247,0,1,1
0.564374,0,1,1
0.472120,0,1,1
0.282187,0,1,1
0.067833,0,1,1
-0.086827,0,1,1
-0.124813,0,1,1
-0.029847,0,1,1
0.162800,0,1,1
0.388007,0,1,1
0.553521,0,1,1
0.605074,0,1,1
0.523674,0,1,1
0.344594,0,1,1
0.135667,0,1,1
-0.013567,0,1,1
-0.051553,0,1,1
0.040700,0,1,1
0.244200,0,1,1
0.488400,0,1,1
0.700041,0,1,1
0.805861,0,1,1
0.784154,0,1,1
0.653914,0,1,1
0.472120,0,1,1
0.314747,0,1,1
0.238774,0,1,1
0.263194,0,1,1
0.366300,0,1,1
0.507394,0,1,1
0.621354,0,1,1
0.664767,0,1,1
0.621354,0,1,1
0.515534,0,1,1
0.396147,0,1,1
0.325600,0,1,1
0.347307,0,1,1
0.491114,0,1,1
0.732601,0,1,1
1.022928,0,1,1
1.291548,0,1,1
1.484195,0,1,1
1.552028,0,1,1
1.505902,0,1,1
1.381088,0,1,1
1.239995,0,1,1
1.147741,0,1,1
1.153168,0,1,1
1.275268,0,1,1
1.492335,0,1,1
1.758242,0,1,1
2.002442,0,1,1
2.181522,0,1,1
2.260209,0,1,1
2.252069,0,1,1
2.195089,0,1,1
2.151675,0,1,1
2.170669,0,1,1
2.281916,0,1,1
2.469136,0,1,1
2.691629,0,1,1
2.886990,0,1,1
2.992810,0,1,1
2.973816,0,1,1
2.835436,0,1,1
2.593949,0,1,1
2.287342,0,1,1
1.945462,0,1,1
1.587302,0,1,1
1.234568,0,1,1
0.889974,0,1,1
0.567087,0,1,1
0.279474,0,1,1
0.043413,0,1,1
-0.122100,0,1,1
-0.214354,0,1,1
-0.230634,0,1,1
-0.198074,0,1,1
-0.146520,0,1,1
-0.116673,0,1,1
-0.143807,0,1,1
-0.249627,0,1,1
-0.428707,0,1,1
